rooms,baths,area,lat,lng,amenity_count,has_swimming_pool,has_gym_or_health_club,has_covered_parking,has_lawn_or_garden,has_security_staff,has_balcony_or_terrace,has_jacuzzi,has_sauna,has_cctv_security,price_per_sqm,rooms_x_baths,area_per_room,amenity_density,total_amenities,city_en_enc,neighbourhood_en_enc,province_en_enc,furnishingStatus_furnished,furnishingStatus_unfurnished,furnishingStatus_unknown,completionStatus_completed,completionStatus_under-construction,property_type_en_Apartments,property_type_en_Cabins,property_type_en_Chalets,property_type_en_Duplexes,property_type_en_Hotel Apartments,property_type_en_Lands,property_type_en_Other Residential,property_type_en_Penthouses,property_type_en_Roofs,property_type_en_Rooms,property_type_en_Townhouses,property_type_en_Twin Houses,property_type_en_Villas,property_type_en_iVillas
0,1,88.0,30.0212024,31.4938471,0,0,0,0,0,0,0,0,0,0,68181.81818181818,0,60.0,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,151.0,30.113711177364,31.667492635582,21,1,1,1,1,1,0,0,1,1,36423.84105960265,9,50.333333333333336,13.90728476821192,7,16.088423555642784,15.71038754402484,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,237.0,30.166137,31.6680496,48,1,1,1,1,1,1,1,1,1,184261.60337552743,16,59.25,20.253164556962023,9,16.300417291085605,16.486367704879513,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,4,245.0,30.0504169,31.5077373,26,1,1,1,1,1,1,1,1,1,73469.38775510204,20,49.0,10.612244897959183,9,16.282847171369255,16.489659276356317,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,3,149.0,30.0648376,30.94684,39,1,1,1,1,1,0,1,1,1,50335.57046979866,6,74.5,26.174496644295303,8,16.02378508137718,15.803385043104912,16.01134442508541,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,100.0,30.046920951505,31.451878650252,14,0,0,0,1,1,0,0,0,1,78000.0,4,50.0,14.0,3,16.282847171369255,15.86963441986494,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,195.0,30.050361696246,31.012493651479,28,1,1,1,1,1,1,0,0,0,46025.64102564102,12,48.75,14.35897435897436,6,16.02378508137718,16.00995360375922,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,57.0,30.83361005,29.06649948,9,0,0,0,1,1,1,0,0,1,61578.94736842105,1,57.0,15.789473684210527,4,16.345788916607955,15.76142084987672,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2,80.0,30.06805,31.406379,0,0,0,0,0,0,0,0,0,0,67500.0,2,80.0,0.0,0,16.282847171369255,16.489659276356317,16.066802461833923,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,2,145.0,30.14005,31.74103,14,0,0,1,0,0,1,0,0,0,12344.827586206897,6,48.333333333333336,9.655172413793103,2,14.375126917328105,14.375126917328105,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,7,776.0,30.0920272,31.4838462,5,0,0,0,1,0,0,0,0,0,27384.0206185567,49,110.85714285714286,0.6443298969072165,1,16.282847171369255,16.489659276356317,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,180.0,31.07192223,28.22889797,1,0,0,0,0,0,0,0,0,0,74394.44444444444,9,60.0,0.5555555555555556,0,16.345788916607955,16.491037636231447,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,103.0,29.6724876,32.3369649,21,1,1,1,1,1,0,1,0,1,52427.18446601942,4,51.5,20.388349514563107,7,15.747032114495013,15.537639172325049,15.747032114495013,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,140.0,30.0550268,31.3366903,49,1,1,1,1,1,1,1,1,1,117500.0,9,46.666666666666664,35.0,9,16.345788916607955,16.264790116464905,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,6,263.0,31.1903125,27.5931875,25,1,1,1,1,1,1,1,1,1,174904.94296577945,30,52.6,9.505703422053232,9,16.345788916607955,16.87484358496413,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,3,200.0,29.9543184,31.726229,23,1,1,1,1,1,1,0,0,1,35000.0,12,50.0,11.5,7,15.616501940217244,15.687312888712007,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,185.0,30.10352719841,30.872270093253,18,1,0,0,1,1,1,0,0,1,48648.64864864865,12,61.666666666666664,9.72972972972973,5,16.02378508137718,15.764840252890174,16.01134442508541,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,138.0,29.98517849,31.04999818,21,1,1,1,1,0,0,1,1,0,76086.95652173914,4,69.0,15.217391304347828,6,16.10616420501588,16.70097038315765,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,175.0,30.045667,31.6430115,14,1,1,1,1,1,0,0,0,1,60571.42857142857,16,43.75,8.0,6,15.82707481102028,16.176364653421913,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,4,176.0,30.030146891835,31.529958797884,0,0,0,0,0,0,0,0,0,0,75000.0,16,44.0,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,80.0,30.07814,31.5941829,20,1,1,1,1,1,0,0,0,1,73750.0,1,80.0,25.0,6,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,180.0,30.04125845,31.2030406,0,0,0,0,0,0,0,0,0,0,30555.555555555555,6,60.0,0.0,0,15.830413711839864,15.830413711839864,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,181.0,29.9308114,31.0876497,23,1,1,1,1,1,0,1,1,0,36928.17679558011,9,60.333333333333336,12.707182320441989,7,15.279199431073042,15.701270103510215,16.01134442508541,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,63.0,30.0941611,31.7041108,9,1,0,0,1,0,1,0,0,0,39682.53968253968,0,60.0,14.285714285714286,3,15.82707481102028,15.793051943818522,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,131.0,30.125082,31.8853002,0,0,0,0,0,0,0,0,0,0,53951.45038167939,9,43.666666666666664,0.0,0,15.616501940217244,16.012735246411598,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,126.0,29.9711539,31.7296274,25,1,1,1,1,1,0,1,1,0,61904.76190476191,4,63.0,19.841269841269842,7,15.616501940217244,15.687312888712007,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,169.0,30.0941611,31.7041108,0,0,0,0,0,0,0,0,0,0,43846.153846153844,9,56.333333333333336,0.0,0,15.82707481102028,15.793051943818522,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,80.0,29.9633661,31.0009178,0,0,0,0,0,0,0,0,0,0,98637.5,1,80.0,0.0,0,16.10616420501588,15.988839917212927,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,290.0,30.0050838,30.9290455,0,0,0,0,0,0,0,0,0,0,51724.137931034486,16,72.5,0.0,0,16.10616420501588,15.930560647738732,16.01134442508541,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4,203.0,30.0669117,31.3375553,15,1,1,1,1,0,1,1,1,0,32019.704433497536,12,67.66666666666667,7.389162561576355,7,15.82707481102028,15.687312888712007,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,67.0,27.3956998,33.6509513,50,1,1,1,1,1,1,1,1,1,247761.19402985074,1,67.0,74.62686567164178,9,16.807478748496784,16.801192546169812,16.233206958474412,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,185.0,31.3543445,27.2373159,23,1,1,1,1,1,0,1,1,1,157291.8918918919,9,61.666666666666664,12.432432432432432,8,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,136.0,26.8608814,33.944639,20,1,0,1,0,1,1,0,0,1,73529.41176470589,2,68.0,14.705882352941176,5,16.3394119477972,16.189539487919134,16.233206958474412,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,165.0,31.22521,29.95421,5,0,0,0,0,0,0,0,0,0,33333.333333333336,6,55.0,3.0303030303030303,0,15.955576839107596,15.955576839107596,15.851522672265068,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,271.0,30.002466670503,31.617532735584,18,1,1,1,0,1,0,1,1,1,135055.35055350553,16,67.75,6.642066420664206,7,15.616501940217244,16.85046359274847,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,253.0,30.0288434,31.4075884,0,0,0,0,0,0,0,0,0,0,118577.07509881422,9,84.33333333333333,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,1120.0,29.9842656,31.540594,31,1,1,1,1,1,0,1,1,1,6250.0,4,560.0,2.7678571428571432,8,16.282847171369255,16.29204904211537,16.066802461833923,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,4,316.0,30.0406426,30.9943418,10,0,0,0,1,1,1,0,0,1,41772.15189873418,20,63.2,3.1645569620253164,4,16.02378508137718,15.953426906719912,16.01134442508541,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,3,210.0,30.0696585,31.5454876,4,0,0,0,0,1,1,0,0,0,30000.0,9,70.0,1.9047619047619047,2,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,70.0,30.9628937,28.7565892,12,1,1,1,0,1,1,1,0,0,164285.7142857143,1,70.0,17.142857142857142,6,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,184.0,29.7666672,31.0988357,9,0,0,0,0,1,1,0,0,1,38043.47826086957,9,61.333333333333336,4.891304347826087,3,16.101268496405105,16.101268496405105,15.851522672265068,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,140.0,29.9771006,31.5720476,17,0,1,0,1,1,1,0,0,0,114285.71428571429,9,46.666666666666664,12.142857142857144,4,16.282847171369255,16.200596964551092,16.066802461833923,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,185.0,30.9967183,28.6909805,9,1,0,0,1,0,0,0,0,0,113513.51351351352,6,61.666666666666664,4.864864864864865,2,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,5,433.0,30.0029471,31.595582,12,0,0,1,1,1,0,0,0,1,64665.12702078522,25,86.6,2.771362586605081,4,15.616501940217244,16.956410275190038,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,5,224.0,30.0526673,31.4886812,5,0,0,1,0,0,0,0,0,0,84821.42857142857,20,56.0,2.2321428571428568,1,16.282847171369255,16.489659276356317,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,1000.0,29.7666672,31.0988357,3,0,0,0,0,0,0,0,0,0,33000.0,16,250.0,0.3,0,16.101268496405105,16.101268496405105,15.851522672265068,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,80.0,29.9633661,31.0009178,0,0,0,0,0,0,0,0,0,0,99675.0,1,80.0,0.0,0,16.10616420501588,15.988839917212927,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,80.0,29.8849496,30.9159131,6,0,0,1,0,0,0,0,0,0,18750.0,2,40.0,7.5,1,16.10616420501588,14.266586814266963,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,590.0,30.07582038,31.51507649,59,1,1,1,1,1,1,0,1,1,30932.20338983051,0,60.0,10.0,8,16.282847171369255,16.489659276356317,16.066802461833923,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6,7,809.0,30.0600801,31.5985531,37,0,1,1,1,1,1,1,1,0,21981.384425216318,42,134.83333333333334,4.573547589616811,7,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,130.0,30.06805,31.406379,29,1,1,1,1,1,1,1,1,1,90700.0,4,65.0,22.307692307692307,9,16.282847171369255,16.489659276356317,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,915.0,30.917731,30.0636166,6,0,0,0,1,1,1,0,0,1,52459.016393442624,9,305.0,0.6557377049180327,4,16.02378508137718,17.622173069956816,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,208.0,29.9723236,31.7154944,0,0,0,0,0,0,0,0,0,0,28463.94230769231,9,69.33333333333333,0.0,0,15.616501940217244,15.593931631657787,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,153.0,30.166137,31.6680496,4,0,0,0,0,1,0,0,0,0,75692.81045751635,9,51.0,2.6143790849673203,1,16.300417291085605,16.486367704879513,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,210.0,30.0050838,30.9290455,7,0,0,1,0,0,0,0,0,0,76190.47619047618,25,42.0,3.333333333333333,1,16.10616420501588,15.930560647738732,16.01134442508541,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9,6,450.0,31.00763549,29.75773621,2,0,0,0,0,1,0,0,0,1,53333.333333333336,54,50.0,0.4444444444444444,2,16.18295155698594,15.747032114495013,15.851522672265068,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,116.0,29.9633661,31.0009178,10,0,1,1,0,1,1,0,0,1,62068.96551724138,4,58.0,8.620689655172415,5,16.10616420501588,15.988839917212927,16.01134442508541,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,150.0,30.0364702,31.5525584,28,1,0,1,1,1,1,0,0,1,55008.666666666664,9,50.0,18.666666666666668,6,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,161.0,30.0497434,31.6242538,16,1,1,1,1,1,1,0,0,0,31055.900621118013,9,53.666666666666664,9.937888198757763,6,15.82707481102028,15.424948670398354,16.066802461833923,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,250.0,29.63256,32.33002,17,1,1,1,1,0,0,1,1,0,60000.0,16,62.5,6.8,6,15.747032114495013,15.526421620030112,15.747032114495013,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,220.0,31.0788548,27.9963244,21,1,1,1,1,1,1,1,1,1,59090.90909090909,16,55.0,9.545454545454545,9,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,230.0,30.8224695,28.954309,14,1,1,1,1,0,1,1,1,0,10869.565217391304,6,76.66666666666667,6.086956521739131,7,16.345788916607955,15.76142084987672,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,245.0,30.8365625,28.9590625,5,0,0,1,0,0,1,0,0,0,114285.71428571429,16,61.25,2.0408163265306123,2,16.345788916607955,15.76142084987672,16.345788916607955,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
